specialty_id,specialty_name,service_id,service_name,service_desc,service_name_vn,service_desc_vn,is_advanced,intensity_level
13200,Endocrinology,13201,"Diabetes Management","Comprehensive care for individuals with diabetes, including medication management and lifestyle counseling.","Quản lý bệnh tiểu đường","Chăm sóc toàn diện cho người mắc tiểu đường, bao gồm quản lý thuốc và tư vấn lối sống.",No,3
13200,Endocrinology,13202,"Thyroid Disorders Diagnosis","Diagnosis and treatment of thyroid disorders, including hypothyroidism and hyperthyroidism.","Chẩn đoán rối loạn tuyến giáp","Chuẩn đoán và điều trị các rối loạn tuyến giáp, bao gồm tuyến giáp hạn hán và tuyến giáp quá hoạt động.",No,2
13200,Endocrinology,13203,"Osteoporosis Management","Management and treatment of osteoporosis, including bone density testing and medication.","Quản lý bệnh loãng xương","Quản lý và điều trị bệnh loãng xương, bao gồm kiểm tra mật độ xương và thuốc.",No,3
13200,Endocrinology,13204,"Adrenal Disorders Care","Care for adrenal gland disorders, such as Addison's disease and Cushing's syndrome.","Chăm sóc rối loạn tuyến thượng thận","Chăm sóc cho các rối loạn tuyến thượng thận, như bệnh Addison và hội chứng Cushing.",No,2
13200,Endocrinology,13205,"Pituitary Gland Disorders","Diagnosis and treatment of disorders related to the pituitary gland, such as tumors and hormone imbalances.","Rối loạn tuyến yên","Chuẩn đoán và điều trị các rối loạn liên quan đến tuyến yên, như khối u và mất cân bằng hormone.",No,2
13200,Endocrinology,13206,"Polycystic Ovary Syndrome (PCOS) Management","Management of PCOS with a focus on hormonal balance and symptom relief.","Quản lý hội chứng buồn dầu nữ (PCOS)","Quản lý PCOS với tập trung vào cân bằng hormone và giảm triệu chứng.",No,2
13200,Endocrinology,13207,"Endocrine Hypertension Care","Diagnosis and care for hypertension related to endocrine disorders and hormone imbalances.","Chăm sóc huyết áp liên quan đến tuyến nội tiết","Chuẩn đoán và chăm sóc cho huyết áp liên quan đến rối loạn nội tiết và mất cân bằng hormone.",No,2
13300,Oral and Maxillofacial Surgery,13301,"Tooth Extraction","Surgical removal of teeth, including impacted wisdom teeth and other extractions.","Loại bỏ răng","Loại bỏ phẫu thuật của răng, bao gồm răng thông thường và các răng khôn bị nằm sâu và các răng khác.",No,4
13300,Oral and Maxillofacial Surgery,13302,"Orthognathic Surgery","Surgical correction of jaw and facial deformities for improved function and aesthetics.","Phẫu thuật chỉnh hình hàm mặt","Phẫu thuật sửa chữa các biến dạng hàm và khuôn mặt để cải thiện chức năng và vẻ đẹp.",No,3
13300,Oral and Maxillofacial Surgery,13303,"Dental Implants","Surgical placement of dental implants to replace missing teeth or support dentures.","Cấy ghép răng","Việc cấy ghép răng phẫu thuật để thay thế răng bị mất hoặc hỗ trợ răng giả.",No,4
13300,Oral and Maxillofacial Surgery,13304,"Jaw Fracture Repair","Surgical repair of jaw fractures, including wiring and fixation of the jaw bone.","Sửa chữa gãy hàm","Phẫu thuật sửa chữa các gãy hàm, bao gồm buộc dây và cố định xương hàm.",No,4
13300,Oral and Maxillofacial Surgery,13305,"Cleft Lip and Palate Surgery","Surgical repair of cleft lip and palate conditions in children and adults.","Phẫu thuật sửa chữa rạn miệng và ấn độ ở trẻ em và người lớn.","Phẫu thuật điều trị sứt môi, hở hàm ếch ở trẻ em và người lớn.",No,2
13300,Oral and Maxillofacial Surgery,13306,"Facial Trauma Surgery","Surgical treatment of facial injuries and fractures due to accidents or trauma.","Phẫu thuật chấn thương khuôn mặt","Phẫu thuật điều trị các chấn thương và gãy khuôn mặt do tai nạn hoặc chấn thương.",No,1
13300,Oral and Maxillofacial Surgery,13307,"Oral Pathology","Diagnosis and treatment of oral and facial diseases and conditions, including oral cancer.","Nội tiết miệng","Chuẩn đoán và điều trị các bệnh và tình trạng của miệng và khuôn mặt, bao gồm ung thư miệng.",No,2
13300,Oral and Maxillofacial Surgery,13308,"Temporomandibular Joint (TMJ) Disorders","Diagnosis and treatment of TMJ disorders, including jaw pain and dysfunction.","Rối loạn khớp hàm mặt (TMJ)","Chuẩn đoán và điều trị các rối loạn khớp hàm mặt, bao gồm đau và chức năng kém của hàm.",No,1
13300,Oral and Maxillofacial Surgery,13309,"Oral Cancer Surgery","Surgical removal and treatment of oral cancer, including tumor excision and reconstructive surgery.","Phẫu thuật ung thư miệng","Loại bỏ phẫu thuật và điều trị ung thư miệng, bao gồm loại bỏ khối u và phẫu thuật tái tạo.",No,0
13300,Oral and Maxillofacial Surgery,13310,"Dentoalveolar Surgery","Surgical procedures related to teeth and the supporting alveolar bone, including extractions and dental implant placements.","Phẫu thuật răng chói","Các thủ thuật phẫu thuật liên quan đến răng và xương hàm hỗ trợ, bao gồm việc loại bỏ răng và cấy ghép răng.",No,4
13300,Oral and Maxillofacial Surgery,13311,"Sleep Apnea Surgery","Surgical interventions to treat sleep apnea, including uvulopalatopharyngoplasty (UPPP).","Phẫu thuật ngừng thở khi ngủ","Những thủ thuật phẫu thuật để điều trị tình trạng ngừng thở khi ngủ, bao gồm phẫu thuật uvulopalatopharyngoplasty (UPPP).",No,1
13300,Oral and Maxillofacial Surgery,13312,"Salivary Gland Disorders","Diagnosis and treatment of salivary gland disorders, including stone removal and gland excision.","Rối loạn tuyến nước bọt","Chuẩn đoán và điều trị các rối loạn tuyến nước bọt, bao gồm loại bỏ sỏi và phẫu thuật loại bỏ tuyến.",No,2
13300,Oral and Maxillofacial Surgery,13313,"Bone Grafting Procedures","Surgical procedures for bone grafting to support dental implants and enhance bone structure.","Phẫu thuật cấy ghép xương","Các thủ thuật phẫu thuật để cấy ghép xương để hỗ trợ cấy ghép răng và tăng cường cấu trúc xương.",No,0
13300,Oral and Maxillofacial Surgery,13314,"Oral and Facial Infections","Diagnosis and treatment of infections in the oral and facial regions, including abscess drainage.","Nhiễm trùng miệng và khuôn mặt","Chuẩn đoán và điều trị nhiễm trùng ở vùng miệng và khuôn mặt, bao gồm thoát mủ của nang.",No,4
13300,Oral and Maxillofacial Surgery,13315,"Reconstructive Jaw Surgery","Surgical procedures for reconstructing the jaw, including bone grafts and corrective jaw surgery.","Phẫu thuật tái tạo hàm mặt","Các thủ thuật phẫu thuật để tái tạo hàm mặt, bao gồm cấy ghép xương và phẫu thuật chỉnh hình hàm mặt.",No,1
13400,Physical Medicine and Rehabilitation,13401,"Physical Therapy","Rehabilitation through physical therapy, including exercises and techniques to improve mobility and function.","Vật lý trị liệu","Phục hồi qua vật lý trị liệu, bao gồm bài tập và kỹ thuật để cải thiện khả năng di chuyển và chức năng.",No,2
13400,Physical Medicine and Rehabilitation,13402,"Occupational Therapy","Rehabilitation through occupational therapy, focusing on daily living skills and fine motor function.","Trị liệu nghề nghiệp","Phục hồi qua trị liệu nghề nghiệp, tập trung vào kỹ năng sinh hoạt hàng ngày và chức năng cơ tay.",No,1
13400,Physical Medicine and Rehabilitation,13403,"Speech Therapy","Rehabilitation for speech and language disorders, including articulation and communication improvement.","Trị liệu ngôn ngữ","Phục hồi cho các rối loạn ngôn ngữ và nói, bao gồm cải thiện cách phát âm và giao tiếp.",No,2
13400,Physical Medicine and Rehabilitation,13404,"Pain Management","Comprehensive pain management, including medication and non-pharmacological approaches.","Quản lý đau toàn diện","Quản lý đau toàn diện, bao gồm thuốc và các phương pháp không dùng thuốc.",No,2
13400,Physical Medicine and Rehabilitation,13405,"Spinal Cord Injury Rehabilitation","Rehabilitation for individuals with spinal cord injuries, including mobility and function improvement.","Phục hồi chấn thương tủy sống","Phục hồi cho người bị chấn thương tủy sống, bao gồm cải thiện khả năng di chuyển và chức năng.",No,1
13400,Physical Medicine and Rehabilitation,13406,"Amputee Rehabilitation","Rehabilitation for amputees, including prosthetic training and functional improvement.","Phục hồi người mất chân tay","Phục hồi cho người mất chân tay, bao gồm đào tạo sử dụng chân tay giả và cải thiện chức năng.",No,2
13400,Physical Medicine and Rehabilitation,13407,"Stroke Rehabilitation","Rehabilitation for stroke survivors, including mobility and speech therapy.","Phục hồi sau đột quỵ","Phục hồi cho người sống sót sau đột quỵ, bao gồm tập trung vào khả năng di chuyển và trị liệu ngôn ngữ.",No,2
13400,Physical Medicine and Rehabilitation,13408,"Musculoskeletal Pain Management","Management of musculoskeletal pain, including conditions like back pain and joint pain.","Quản lý đau cơ xương khớp","Quản lý đau cơ xương khớp, bao gồm các tình trạng như đau lưng và đau khớp.",No,2
13400,Physical Medicine and Rehabilitation,13409,"Neurological Rehabilitation","Rehabilitation for individuals with neurological conditions, focusing on function and quality of life.","Phục hồi thần kinh","Phục hồi cho những người mắc các bệnh thần kinh, tập trung vào chức năng và chất lượng cuộc sống.",No,2
13400,Physical Medicine and Rehabilitation,13410,"Pediatric Rehabilitation","Rehabilitation for children with disabilities or injuries, tailored to their specific needs.","Phục hồi trẻ em","Phục hồi cho trẻ em có khuyết tật hoặc bị thương tích, phù hợp với nhu cầu cụ thể của họ.",No,2
13400,Physical Medicine and Rehabilitation,13411,"Orthotic and Prosthetic Services","Custom fitting and training for orthotic and prosthetic devices for mobility and function improvement.","Dịch vụ cung cấp thiết bị trợ giúp và chân tay giả","Đo và tạo thiết bị trợ giúp và chân tay giả tùy chỉnh cho việc cải thiện khả năng di chuyển và chức năng.",No,1
13400,Physical Medicine and Rehabilitation,13412,"Aquatic Therapy","Rehabilitation exercises performed in a water environment to reduce impact and improve strength and flexibility.","Trị liệu trong nước","Bài tập phục hồi thực hiện trong môi trường nước để giảm tác động và cải thiện sức mạnh và linh hoạt.",No,0
13500,Obstetrics and Gynecology,13501,"Prenatal Care","Comprehensive care for expectant mothers, including check-ups, monitoring, and guidance during pregnancy.","Chăm sóc thai kỳ","Chăm sóc toàn diện cho bà bầu, bao gồm kiểm tra, theo dõi và hướng dẫn trong suốt thai kỳ.",No,4
13500,Obstetrics and Gynecology,13502,"Labor and Delivery","Medical assistance and support during labor and childbirth, ensuring the well-being of both mother and baby.","Dự phòng và sinh","Hỗ trợ y tế và sự giúp đỡ trong quá trình dự phòng và sinh, đảm bảo sức khỏe cho cả mẹ và con.",No,4
13500,Obstetrics and Gynecology,13503,"Gynecological Exams","Regular gynecological examinations, including pap smears and screenings for reproductive health.","Kiểm tra phụ khoa","Các cuộc kiểm tra phụ khoa định kỳ, bao gồm kiểm tra pap smears và kiểm tra sức khỏe sinh sản.",No,4
13500,Obstetrics and Gynecology,13504,"Family Planning","Counseling and services for family planning and birth control options.","Kế hoạch gia đình","Tư vấn và dịch vụ về kế hoạch gia đình và lựa chọn kiểm soát sinh sản.",No,4
13500,Obstetrics and Gynecology,13505,"Infertility Treatment","Diagnosis and treatment of infertility, including assisted reproductive technologies.","Điều trị vô sinh","Chuẩn đoán và điều trị vô sinh, bao gồm các công nghệ hỗ trợ sinh sản.",No,1
13500,Obstetrics and Gynecology,13506,"Menstrual Disorders","Diagnosis and treatment of menstrual irregularities and disorders, such as heavy bleeding or missed periods.","Rối loạn kinh nguyệt","Chuẩn đoán và điều trị các rối loạn và bất thường kinh nguyệt, chẳng hạn như ra nhiều máu hoặc kinh bị bỏ sót.",No,4
13500,Obstetrics and Gynecology,13507,"Pelvic Pain Management","Comprehensive management of pelvic pain conditions, including endometriosis and pelvic inflammatory disease.","Quản lý đau bụng chậu","Quản lý toàn diện các tình trạng đau bụng chậu, bao gồm viêm nội tiết và viêm nhiễm nội tiết bụng chậu.",No,2
13500,Obstetrics and Gynecology,13508,"Cervical Cancer Screening","Screening and early detection of cervical cancer through Pap smears and HPV testing.","Kiểm tra ung thư cổ tử cung","Kiểm tra và phát hiện sớm ung thư cổ tử cung thông qua xét nghiệm Pap smear và xét nghiệm HPV.",No,1
13500,Obstetrics and Gynecology,13509,"High-Risk Pregnancy Care","Specialized care for high-risk pregnancies, ensuring the health of both mother and baby.","Chăm sóc thai kỳ rủi ro","Chăm sóc chuyên sâu cho thai kỳ rủi ro, đảm bảo sức khỏe cho cả mẹ và con.",No,4
13500,Obstetrics and Gynecology,13510,"Postpartum Care","Care and support for mothers after childbirth, including physical and emotional well-being.","Chăm sóc sau sinh","Chăm sóc và hỗ trợ cho mẹ sau khi sinh, bao gồm sức khỏe thể chất và tinh thần.",No,4
13500,Obstetrics and Gynecology,13511,"Breast Health and Lactation","Evaluation of breast health and support for breastfeeding, including lactation consultations.","Sức khỏe vú và nuôi con bằng sữa mẹ","Đánh giá sức khỏe vú và hỗ trợ cho việc nuôi con bằng sữa mẹ, bao gồm tư vấn về nuôi con bằng sữa mẹ.",No,4
13600,Neonatology,13601,"Preterm Infant Care","Specialized care for preterm infants, including respiratory support and developmental monitoring.","Chăm sóc trẻ sơ sinh non","Chăm sóc đặc biệt cho trẻ sơ sinh non, bao gồm hỗ trợ hô hấp và theo dõi phát triển.",No,4
13600,Neonatology,13602,"Neonatal Intensive Care Unit (NICU)","Critical care and monitoring for critically ill newborns in the Neonatal Intensive Care Unit (NICU).","Khoa Hồi sức Cấp cứu Sơ sinh","Chăm sóc và theo dõi chặt chẽ cho trẻ sơ sinh trong Khoa Hồi sức Cấp cứu Sơ sinh (NICU).",No,0
13600,Neonatology,13603,"Neonatal Nutrition","Specialized nutrition for newborns, including breastfeeding support and formula feeding guidance.","Dinh dưỡng sơ sinh","Dinh dưỡng đặc biệt cho trẻ sơ sinh, bao gồm hỗ trợ cho việc nuôi con bằng sữa mẹ và hướng dẫn cho việc sử dụng sữa công thức.",No,4
13600,Neonatology,13604,"Neonatal Follow-up Care","Continued care and monitoring for newborns as they transition home, ensuring their well-being.","Chăm sóc theo dõi cho trẻ sơ sinh","Chăm sóc và theo dõi liên tục cho trẻ sơ sinh khi họ chuyển về nhà, đảm bảo sức khỏe cho họ.",No,4
13600,Neonatology,13605,"Neonatal Infections","Diagnosis and treatment of infections in newborns, including sepsis and pneumonia.","Chẩn đoán và điều trị nhiễm khuẩn sơ sinh","Chẩn đoán và điều trị các bệnh nhiễm khuẩn ở trẻ sơ sinh, bao gồm sốt xuất huyết và viêm phổi.",No,4
13600,Neonatology,13606,"Neonatal Jaundice Management","Management and treatment of neonatal jaundice to prevent complications.","Quản lý và điều trị bệnh vàng da sơ sinh","Quản lý và điều trị bệnh vàng da sơ sinh để ngăn ngừa biến chứng.",No,1
13600,Neonatology,13607,"Neonatal Cardiology","Specialized cardiology care for newborns with congenital heart conditions.","Thần kinh học sơ sinh","Dịch vụ thần kinh học đặc biệt cho trẻ sơ sinh có bệnh tim bẩm sinh.",No,1
13600,Neonatology,13608,"Neonatal Surgery","Surgical interventions for newborns with congenital anomalies or medical conditions.","Phẫu thuật sơ sinh","Các biện pháp phẫu thuật cho trẻ sơ sinh có bất thường bẩm sinh hoặc bệnh tình y tế.",No,1
13600,Neonatology,13609,"Neonatal Respiratory Care","Respiratory support and care for newborns with breathing difficulties.","Chăm sóc hô hấp sơ sinh","Hỗ trợ hô hấp và chăm sóc cho trẻ sơ sinh gặp khó khăn trong việc hô hấp.",No,2
13600,Neonatology,13610,"Neonatal Neurology","Specialized care for neonates with neurological conditions and disorders.","Thần kinh học sơ sinh","Dịch vụ thần kinh học đặc biệt cho trẻ sơ sinh có các tình trạng và rối loạn thần kinh.",No,1
13600,Neonatology,13611,"Neonatal Imaging","Diagnostic imaging for neonates to assess and monitor their health and development.","Hình ảnh học sơ sinh","Hình ảnh chẩn đoán cho trẻ sơ sinh để đánh giá và theo dõi sức khỏe và phát triển của họ.",No,2
13700,Otolaryngology,13701,"ENT Consultation","Consultation with an Ear, Nose, and Throat specialist for evaluation and diagnosis of related issues.","Tư vấn tai mũi họng","Tư vấn với chuyên gia về tai, mũi và họng để đánh giá và chuẩn đoán các vấn đề liên quan.",No,3
13700,Otolaryngology,13702,"Tonsillectomy and Adenoidectomy","Surgical removal of the tonsils and adenoids to treat recurrent infections or obstruction.","Cắt amiđan và cắt hậu môn","Thủ thuật loại bỏ amiđan và hậu môn để điều trị các nhiễm trùng lặp lại hoặc tắc nghẽn.",No,1
13700,Otolaryngology,13703,"Sinus Surgery","Surgical procedures to treat chronic sinusitis, including endoscopic sinus surgery.","Phẫu thuật xoang","Các thủ thuật phẫu thuật để điều trị viêm xoang mạn tính, bao gồm phẫu thuật xoang nội soi.",No,2
13700,Otolaryngology,13704,"Hearing Evaluation","Hearing tests and evaluations, including audiometry and hearing aid fittings.","Đánh giá thính giác","Các kiểm tra thính giác và đánh giá, bao gồm thử âm điện và điều chỉnh hội thoại.",No,1
13700,Otolaryngology,13705,"Voice Disorders","Diagnosis and treatment of voice disorders and conditions affecting the vocal cords.","Rối loạn tiếng nói","Chuẩn đoán và điều trị các rối loạn tiếng nói và tình trạng ảnh hưởng đến dây thanh âm.",No,1
13700,Otolaryngology,13706,"Nasal Surgery","Surgical procedures to correct nasal issues, such as deviated septum or nasal obstruction.","Phẫu thuật mũi","Các thủ thuật phẫu thuật để sửa chữa các vấn đề về mũi, chẳng hạn như vách ngăn bị lệch hoặc tắc nghẽn mũi.",No,1
13700,Otolaryngology,13707,"Swallowing Disorders","Diagnosis and treatment of swallowing disorders and conditions affecting the throat and esophagus.","Rối loạn nuốt","Chuẩn đoán và điều trị các rối loạn nuốt và các tình trạng ảnh hưởng đến họng và thực quản.",No,1
13700,Otolaryngology,13708,"Thyroid and Parathyroid Surgery","Surgical procedures to treat thyroid and parathyroid disorders and conditions.","Phẫu thuật tuyến giáp và tuyến nội tiết","Các thủ thuật phẫu thuật để điều trị các rối loạn và tình trạng về tuyến giáp và tuyến nội tiết.",No,1
13700,Otolaryngology,13709,"Facial Plastic Surgery","Cosmetic and reconstructive surgery for the face and neck, including rhinoplasty and facelifts.","Phẫu thuật thẩm mỹ khuôn mặt","Phẫu thuật thẩm mỹ và phục hình khuôn mặt và cổ, bao gồm phẫu thuật thẩm mỹ mũi và nâng cơ khuôn mặt.",No,1
13700,Otolaryngology,13710,"Ear Infections and Hearing Loss","Diagnosis and treatment of ear infections and hearing loss in children and adults.","Viêm nhiễm tai và mất thính giác","Chuẩn đoán và điều trị viêm nhiễm tai và mất thính giác ở trẻ em và người lớn.",No,1
13700,Otolaryngology,13711,"Balance Disorders","Diagnosis and management of balance disorders and conditions affecting the inner ear.","Rối loạn cân đối","Chuẩn đoán và quản lý các rối loạn cân đối và các tình trạng ảnh hưởng đến tai trong.",No,1
13700,Otolaryngology,13712,"Salivary Gland Disorders","Diagnosis and treatment of salivary gland disorders, including stones and infections.","Rối loạn tuyến nước bọt","Chuẩn đoán và điều trị các rối loạn tuyến nước bọt, bao gồm sỏi và nhiễm trùng.",No,1
13800,Psychiatry,13801,"Psychiatric Evaluation","Comprehensive evaluation and diagnosis of mental health conditions and disorders.","Đánh giá tâm thần","Đánh giá toàn diện và chuẩn đoán các tình trạng và rối loạn tâm thần.",No,2
13800,Psychiatry,13802,"Individual Psychotherapy","One-on-one therapy sessions to address personal mental health challenges and goals.","Tâm lý trị liệu cá nhân","Các buổi trị liệu một kèm một để giải quyết các thách thức và mục tiêu tâm thần cá nhân.",No,4
13800,Psychiatry,13803,"Medication Management","Prescription and monitoring of psychiatric medications to treat mental health conditions.","Quản lý thuốc","Kê đơn và theo dõi các loại thuốc tâm thần để điều trị các tình trạng tâm thần.",No,1
13800,Psychiatry,13804,"Cognitive Behavioral Therapy (CBT)","Therapeutic approach to address negative thought patterns and behaviors, promoting mental well-being.","Trị liệu hành vi tư duy (CBT)","Phương pháp trị liệu để giải quyết các mô hình tư duy và hành vi tiêu cực, thúc đẩy sức khỏe tâm thần.",No,2
13800,Psychiatry,13805,"Family Therapy","Therapy involving family members to address family dynamics and improve communication.","Trị liệu gia đình","Trị liệu liên quan đến các thành viên trong gia đình để giải quyết động lực gia đình và cải thiện giao tiếp.",No,3
13800,Psychiatry,13806,"Group Therapy","Therapy in a group setting to share experiences and challenges with others facing similar issues.","Trị liệu nhóm","Trị liệu trong một nhóm để chia sẻ kinh nghiệm và thách thức với những người đối mặt với các vấn đề tương tự.",No,2
13800,Psychiatry,13807,"Substance Abuse Treatment","Treatment for individuals struggling with substance abuse or addiction issues.","Trị liệu lạm dụng chất","Trị liệu cho những người đang đấu tranh với vấn đề lạm dụng chất hoặc nghiện nghề.",No,2
13800,Psychiatry,13808,"Mood Disorders Management","Management and treatment of mood disorders, such as depression and bipolar disorder.","Quản lý rối loạn tâm trạng","Quản lý và điều trị các rối loạn tâm trạng, chẳng hạn như trầm cảm và rối loạn kép.",No,3
13800,Psychiatry,13809,"Anxiety Disorders Treatment","Treatment for anxiety disorders, including generalized anxiety, panic disorder, and phobias.","Trị liệu rối loạn lo âu","Trị liệu cho các rối loạn lo âu, bao gồm lo âu tổng hợp, rối loạn hoảng loạn và ác mộng.",No,3
13800,Psychiatry,13810,"Eating Disorders Therapy","Therapy for individuals with eating disorders, including anorexia and bulimia.","Trị liệu rối loạn ăn uống","Trị liệu cho những người bị rối loạn ăn uống, bao gồm loạn ăn và loạn nôn.",No,3
13800,Psychiatry,13811,"Child and Adolescent Psychiatry","Psychiatric care tailored to the unique needs of children and adolescents.","Tâm thần học trẻ em và thanh thiếu niên","Chăm sóc tâm thần học tùy chỉnh cho nhu cầu đặc biệt của trẻ em và thanh thiếu niên.",No,1
13800,Psychiatry,13812,"PTSD and Trauma Therapy","Treatment for post-traumatic stress disorder (PTSD) and trauma-related mental health challenges.","Trị liệu rối loạn căng thẳng sau trải qua (PTSD) và chất thải căng thẳng tinh thần liên quan.","Trị liệu cho rối loạn căng thẳng sau trải qua (PTSD) và thách thức về tâm thần liên quan đến chất thải căng thẳng.",No,2
13800,Psychiatry,13813,"Psychiatric Medication for Children","Prescription and monitoring of psychiatric medications for children and adolescents.","Thuốc tâm thần cho trẻ em","Kê đơn và theo dõi các loại thuốc tâm thần cho trẻ em và thanh thiếu niên.",No,0
13900,Plastic and Cosmetic Surgery,13901,"Facelift","Surgical procedure to rejuvenate the face and neck, reducing signs of aging.","Nâng cơ khuôn mặt","Thủ thuật phẫu thuật để làm trẻ lại khuôn mặt và cổ, giảm dấu hiệu lão hóa.",No,1
13900,Plastic and Cosmetic Surgery,13902,"Rhinoplasty","Surgical reshaping of the nose to enhance its appearance or improve breathing.","Phẫu thuật thẩm mỹ mũi","Tái hình dạng mũi bằng phẫu thuật để làm đẹp hoặc cải thiện sự thở.",No,1
13900,Plastic and Cosmetic Surgery,13903,"Breast Augmentation","Surgical enhancement of breast size and shape using implants or fat transfer.","Nâng ngực","Cải thiện kích thước và hình dạng ngực bằng cách sử dụng cấy ghép hoặc truyền mỡ.",No,1
13900,Plastic and Cosmetic Surgery,13904,"Liposuction","Surgical removal of excess fat from specific areas of the body to improve contours.","Hút mỡ","Loại bỏ mỡ thừa thông qua phẫu thuật từ các vùng cụ thể của cơ thể để cải thiện hình dạng.",No,1
13900,Plastic and Cosmetic Surgery,13905,"Brow Lift","Surgical procedure to lift and tighten the forehead and brow area for a more youthful appearance.","Nâng cơ trán","Thủ thuật phẫu thuật để nâng và căng cơ vùng trán và mày để có vẻ trẻ hơn.",No,1
13900,Plastic and Cosmetic Surgery,13906,"Tummy Tuck (Abdominoplasty)","Surgical removal of excess abdominal skin and fat to create a firmer, flatter abdomen.","Nâng bụng (Phẫu thuật bụng)","Loại bỏ da và mỡ thừa ở vùng bụng để tạo ra một bụng cứng hơn và phẳng hơn.",No,1
13900,Plastic and Cosmetic Surgery,13907,"Breast Reduction","Surgical reduction of breast size to alleviate discomfort and improve breast appearance.","Thu nhỏ ngực","Thu nhỏ kích thước ngực thông qua phẫu thuật để giảm đau và cải thiện hình dáng ngực.",No,1
13900,Plastic and Cosmetic Surgery,13908,"Eyelid Surgery (Blepharoplasty)","Surgical procedure to rejuvenate the appearance of the eyelids and reduce signs of aging.","Phẫu thuật mí mắt (Blepharoplasty)","Thủ thuật phẫu thuật để làm trẻ lại vùng mí mắt và giảm dấu hiệu lão hóa.",No,1
13900,Plastic and Cosmetic Surgery,13909,"Hair Transplant","Surgical procedure to transplant hair from one area of the body to another, addressing baldness or thinning hair.","Cấy tóc","Thủ thuật phẫu thuật để cấy tóc từ một vùng của cơ thể sang vùng khác, để giải quyết tình trạng trọc hoặc tóc mỏng.",No,1
13900,Plastic and Cosmetic Surgery,13910,"Lip Augmentation","Enhancement of lip size and shape using fillers or surgical procedures.","Nâng môi","Cải thiện kích thước và hình dạng môi bằng cách sử dụng chất làm đầy hoặc phẫu thuật.",No,1
13900,Plastic and Cosmetic Surgery,13911,"Body Contouring","Surgical procedures to reshape and tone the body, such as a body lift or thigh lift.","Tái hình dạng cơ thể","Các thủ thuật phẫu thuật để tái hình dạng và làm săn chắc cơ thể, chẳng hạn như nâng cơ thể hoặc nâng đùi.",No,1
13900,Plastic and Cosmetic Surgery,13912,"Non-Surgical Facial Rejuvenation","Non-invasive treatments to refresh and rejuvenate the face without surgery.","Làm mới khuôn mặt không phẫu thuật","Các liệu pháp không xâm lấn để làm mới và làm trẻ lại khuôn mặt mà không cần phẫu thuật.",No,1
13900,Plastic and Cosmetic Surgery,13913,"Brazilian Butt Lift","Surgical procedure to enhance the shape and volume of the buttocks using fat grafting.","Nâng mông kiểu Brazil","Thủ thuật phẫu thuật để tạo nên hình dạng và thể tích mong mông bằng cách truyền mỡ.",No,1
13900,Plastic and Cosmetic Surgery,13914,"Chin Augmentation","Enhancement of the chin's appearance and profile using surgical procedures or implants.","Nâng cằm","Cải thiện hình dạng và hồ sơ cằm bằng cách sử dụng phẫu thuật hoặc cấy ghép.",No,1
13900,Plastic and Cosmetic Surgery,13915,"Buttock Augmentation","Surgical procedures to enhance the appearance and size of the buttocks.","Nâng mông","Các thủ thuật phẫu thuật để cải thiện hình dạng và kích thước mông.",No,1
14100,Aesthetic Dermatology,14101,"Botox Injections","Injectable treatment to reduce facial wrinkles and fine lines by temporarily paralyzing facial muscles.","Tiêm Botox","Tiêm chất làm đầy để làm giảm nếp nhăn và vết chân chim trên khuôn mặt bằng cách tạm thời làm tê cơ khuôn mặt.",No,1
14100,Aesthetic Dermatology,14102,"Dermal Fillers","Injectable fillers to add volume, reduce wrinkles, and enhance facial contours.","Chất làm đầy da","Chất làm đầy có thể tiêm để tạo thêm thể tích, giảm nếp nhăn và làm nổi bật đường nét khuôn mặt.",No,1
14100,Aesthetic Dermatology,14103,"Chemical Peels","Application of a chemical solution to exfoliate and improve skin texture, reducing signs of aging.","Lột da hóa học","Sử dụng một dung dịch hóa học để tẩy tế bào da chết và cải thiện cấu trúc da, giảm dấu hiệu lão hóa.",No,2
14100,Aesthetic Dermatology,14104,"Laser Hair Removal","Use of laser technology to permanently reduce or remove unwanted hair on the body.","Triệt lông bằng laser","Sử dụng công nghệ laser để triệt hại hoặc loại bỏ tóc không mong muốn trên cơ thể một cách vĩnh viễn.",No,2
14100,Aesthetic Dermatology,14105,"Microdermabrasion","Mechanical exfoliation technique to remove dead skin cells and improve skin tone and texture.","Lột da vi tảo","Kỹ thuật tẩy tế bào da chết bằng cơ học để loại bỏ tế bào da chết và cải thiện màu sắc và cấu trúc da.",No,2
14100,Aesthetic Dermatology,14106,"Lip Enhancement","Enhancement of lip size and shape using fillers or surgical procedures.","Nâng môi","Cải thiện kích thước và hình dạng môi bằng cách sử dụng chất làm đầy hoặc phẫu thuật.",No,1
14100,Aesthetic Dermatology,14107,"Tattoo Removal","Laser or other methods to remove or lighten unwanted tattoos on the skin.","Loại bỏ hình xăm","Sử dụng công nghệ laser hoặc các phương pháp khác để loại bỏ hoặc làm nhạt hình xăm không mong muốn trên da.",No,1
14100,Aesthetic Dermatology,14108,"Vein Treatment","Treatment for varicose and spider veins to improve their appearance and reduce discomfort.","Trị liệu tĩnh mạch","Trị liệu cho các tĩnh mạch biến dạng và tĩnh mạch nhện để cải thiện vẻ ngoại hình và giảm đau.",No,2
